record_id,event_time_utc,asset_class,program_value_band,schedule_criticality,robot_type,task_type,shift,terrain,weather,autonomy_level,battery_pct,signal_strength_pct,payload_kg,task_duration_min,cycle_time_sec,energy_used_kwh,operator_interventions,near_miss_count,planned_maintenance_flag,unplanned_downtime_min,qa_tolerance_mm,qa_deviation_mm,qa_pass_flag,value_at_risk_musd,delay_risk_pct,estimated_rework_cost_usd,productivity_score,task_success_label
CRI-000374,2025-01-03T14:06:00Z,data_center,high,critical,material_transport_rover,material_transport,day,mixed,clear,3,86,79,381,91,106.11,23.44,2,0,0,4,2.99,2.96,1,7.14,13.08,0.0,88.32,1
CRI-000375,2025-01-03T14:15:00Z,semiconductor_fab,very_high,critical,inspection_drone,progress_scan,day,mixed,clear,3,56,72,6,36,118.31,0.94,3,0,0,12,1.05,0.72,1,4.85,24.38,0.0,79.82,1
CRI-000376,2025-01-03T14:24:00Z,hospital,high,critical,bricklaying_robot,masonry,night,flat,clear,2,32,74,115,219,40.43,23.73,1,0,0,1,2.26,1.57,1,3.61,21.32,0.0,79.03,1
CRI-000377,2025-01-03T14:33:00Z,hospital,high,critical,inspection_drone,progress_scan,day,flat,clear,2,69,89,19,271,72.53,6.82,3,0,0,0,3.47,2.61,1,4.85,19.6,0.0,80.4,1
CRI-000378,2025-01-03T14:42:00Z,airport_terminal,high,high,rebar_tying_robot,rebar_tying,night,mixed,clear,3,41,92,26,142,29.02,4.71,1,0,1,2,5.65,5.23,1,5.41,15.78,0.0,84.92,1
CRI-000379,2025-01-03T14:51:00Z,hospital,high,critical,inspection_drone,qa_inspection,day,flat,cold,4,59,83,17,42,72.77,0.32,1,0,0,4,3.39,3.64,0,5.71,16.83,12339.66,84.57,0
CRI-000380,2025-01-03T15:00:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,day,mixed,windy,2,49,92,86,102,10.44,2.65,3,0,0,1,2.3,1.74,1,2.0,23.48,0.0,76.87,1
CRI-000381,2025-01-03T15:09:00Z,data_center,high,critical,bricklaying_robot,masonry,day,mixed,clear,3,24,96,419,357,38.4,23.99,1,1,0,0,2.92,1.71,1,6.49,24.84,0.0,85.16,0
CRI-000382,2025-01-03T15:18:00Z,data_center,high,critical,autonomous_excavator,bulk_excavation,night,flat,cloudy,3,26,77,3520,105,330.3,33.5,3,0,0,2,3.54,3.97,0,5.56,28.09,44068.33,72.61,0
CRI-000383,2025-01-03T15:27:00Z,hospital,high,critical,rebar_tying_robot,rebar_tying,day,flat,clear,4,19,82,86,352,22.22,9.6,3,0,0,7,3.77,3.16,1,6.45,22.64,0.0,79.81,1
CRI-000384,2025-01-03T15:36:00Z,long_span_bridge,very_high,critical,inspection_drone,qa_inspection,day,flat,clear,4,67,91,5,190,36.92,6.02,5,0,1,0,6.44,7.95,0,2.65,15.99,23144.23,84.01,0
CRI-000385,2025-01-03T15:45:00Z,hospital,high,critical,material_transport_rover,material_transport,day,flat,cloudy,2,33,79,1247,337,83.82,34.16,3,0,0,10,3.0,2.07,1,2.31,23.97,0.0,79.53,1
CRI-000386,2025-01-03T15:54:00Z,hospital,high,critical,bricklaying_robot,masonry,day,sloped,clear,4,71,90,197,189,19.0,9.67,3,0,0,0,2.11,2.52,0,4.83,21.6,72887.53,78.4,0
CRI-000387,2025-01-03T16:03:00Z,hospital,high,critical,rebar_tying_robot,rebar_tying,day,mixed,windy,5,24,90,47,66,10.52,3.52,6,0,0,2,3.59,2.49,1,3.57,33.52,0.0,67.18,0
CRI-000388,2025-01-03T16:12:00Z,hospital,high,critical,inspection_drone,qa_inspection,day,confined,clear,3,79,72,13,105,73.84,2.08,4,0,0,0,3.22,2.75,1,3.65,22.24,0.0,77.76,1
CRI-000389,2025-01-03T16:21:00Z,data_center,high,critical,bricklaying_robot,masonry,day,flat,cloudy,3,54,82,250,89,32.02,4.48,1,0,0,0,4.75,2.63,1,3.93,15.56,0.0,84.44,1
CRI-000390,2025-01-03T16:30:00Z,semiconductor_fab,very_high,critical,material_transport_rover,material_transport,day,confined,clear,2,22,99,915,119,288.89,30.75,5,0,0,14,2.54,2.73,0,8.71,41.19,24959.11,63.71,0
CRI-000391,2025-01-03T16:39:00Z,semiconductor_fab,very_high,critical,concrete_printing_robot,concrete_printing,day,sloped,clear,4,21,92,566,95,71.87,21.26,2,1,0,0,2.9,3.3,0,8.8,30.05,70092.03,79.95,0
CRI-000392,2025-01-03T16:48:00Z,hospital,high,critical,autonomous_excavator,bulk_excavation,day,flat,high_heat,4,82,100,3200,177,333.53,110.81,0,0,0,0,3.85,4.46,0,5.39,8.37,32530.38,91.63,0
CRI-000393,2025-01-03T16:57:00Z,data_center,high,critical,material_transport_rover,material_transport,day,flat,light_rain,3,30,72,1957,355,146.5,55.95,3,0,0,0,2.53,1.72,1,4.77,27.81,0.0,72.19,1
CRI-000394,2025-01-03T17:06:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,night,flat,light_rain,5,70,84,57,60,13.62,2.67,1,0,0,0,2.83,2.23,1,5.87,21.89,0.0,78.11,1
CRI-000395,2025-01-03T17:15:00Z,metro_tunnel,very_high,high,autonomous_excavator,bulk_excavation,day,flat,clear,4,52,99,3275,239,204.38,142.32,0,0,0,4,6.06,4.67,1,4.99,6.6,0.0,94.8,1
CRI-000396,2025-01-03T17:24:00Z,long_span_bridge,very_high,critical,autonomous_excavator,bulk_excavation,day,mixed,cloudy,5,35,70,1944,147,214.74,83.49,0,0,0,0,6.29,5.55,1,10.88,1.88,0.0,98.12,1
CRI-000397,2025-01-03T17:33:00Z,data_center,high,critical,bricklaying_robot,masonry,night,mixed,cold,3,80,82,258,239,39.87,27.47,2,0,1,0,3.43,3.47,0,4.0,24.04,50716.52,75.96,0
CRI-000398,2025-01-03T17:42:00Z,metro_tunnel,very_high,high,inspection_drone,qa_inspection,night,flat,clear,4,88,97,4,266,97.83,3.57,0,0,1,14,5.27,5.68,0,5.26,14.16,23162.56,90.74,0
CRI-000399,2025-01-03T17:51:00Z,long_span_bridge,very_high,critical,concrete_printing_robot,concrete_printing,day,mixed,clear,5,33,91,603,66,150.35,11.36,4,0,1,21,4.12,3.93,1,5.42,17.86,0.0,89.49,1
CRI-000400,2025-01-03T18:00:00Z,airport_terminal,high,high,material_transport_rover,material_transport,day,flat,light_rain,2,29,80,725,313,170.32,74.67,2,1,1,0,5.86,5.59,1,4.31,39.08,0.0,70.92,0
CRI-000401,2025-01-03T18:09:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,day,flat,cloudy,3,86,97,231,132,24.49,9.61,2,0,0,3,2.2,1.43,1,9.33,15.16,0.0,85.89,1
CRI-000402,2025-01-03T18:18:00Z,long_span_bridge,very_high,critical,autonomous_excavator,precision_grading,day,mixed,cold,5,81,79,2164,98,364.06,38.34,2,0,1,0,6.66,7.44,0,9.86,16.49,91821.94,83.51,0
CRI-000403,2025-01-03T18:27:00Z,semiconductor_fab,very_high,critical,material_transport_rover,material_transport,day,flat,cold,4,62,94,1409,164,268.91,18.43,2,0,0,4,2.71,2.24,1,8.22,13.45,0.0,87.95,1
CRI-000404,2025-01-03T18:36:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,day,mixed,windy,5,44,76,109,205,140.26,44.83,3,0,0,0,5.03,6.25,0,3.68,12.83,58474.39,87.17,0
CRI-000405,2025-01-03T18:45:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,day,mixed,cold,3,73,74,134,80,69.92,16.16,1,0,0,0,4.06,4.95,0,6.0,15.04,71266.7,84.96,0
CRI-000406,2025-01-03T18:54:00Z,metro_tunnel,very_high,high,material_transport_rover,material_transport,day,flat,clear,2,28,73,2337,135,66.91,24.95,0,0,0,3,7.44,5.52,1,3.36,22.79,0.0,78.26,1
CRI-000407,2025-01-03T19:03:00Z,hospital,high,critical,inspection_drone,qa_inspection,day,confined,clear,4,41,82,18,294,112.93,6.92,3,0,0,1,2.13,2.42,0,4.58,17.17,23412.76,83.18,0
CRI-000408,2025-01-03T19:12:00Z,airport_terminal,high,high,autonomous_excavator,bulk_excavation,day,flat,high_heat,3,58,73,3473,102,123.54,41.95,4,0,0,5,5.26,3.2,1,6.8,30.31,0.0,71.44,0
CRI-000409,2025-01-03T19:21:00Z,airport_terminal,high,high,rebar_tying_robot,rebar_tying,night,confined,clear,3,86,84,95,287,29.68,21.96,4,0,0,9,4.82,4.37,1,1.46,36.92,0.0,66.23,0
CRI-000410,2025-01-03T19:30:00Z,metro_tunnel,very_high,high,rebar_tying_robot,rebar_tying,day,flat,windy,2,97,83,112,352,29.5,16.08,3,0,0,5,4.5,3.28,1,6.02,31.11,0.0,70.64,0
CRI-000411,2025-01-03T19:39:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,mixed,light_rain,4,38,83,2026,214,67.77,40.81,3,0,0,0,3.39,2.16,1,3.06,19.84,0.0,80.16,1
CRI-000412,2025-01-03T19:48:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,day,flat,high_heat,3,46,82,143,109,25.43,11.9,5,0,0,0,2.18,2.43,0,8.15,29.86,49436.35,70.14,0
CRI-000413,2025-01-03T19:57:00Z,data_center,high,critical,autonomous_excavator,bulk_excavation,night,flat,clear,4,86,87,2753,323,136.46,98.23,0,0,0,0,3.54,2.33,1,6.28,17.22,0.0,82.78,1
CRI-000414,2025-01-03T20:06:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,mixed,windy,3,63,95,2002,286,342.5,69.76,1,0,0,4,7.07,5.4,1,5.96,18.79,0.0,82.61,1
CRI-000415,2025-01-03T20:15:00Z,data_center,high,critical,material_transport_rover,material_transport,day,flat,cold,4,88,99,1986,280,339.73,28.32,0,0,0,3,3.49,3.59,0,2.31,15.62,11209.88,85.43,0
CRI-000416,2025-01-03T20:24:00Z,metro_tunnel,very_high,high,autonomous_excavator,precision_grading,night,flat,light_rain,4,85,91,1490,288,388.73,108.22,1,0,1,0,6.2,3.99,1,5.72,24.47,0.0,75.53,1
CRI-000417,2025-01-03T20:33:00Z,semiconductor_fab,very_high,critical,material_transport_rover,material_transport,night,sloped,heavy_rain,3,79,79,2579,221,125.24,29.49,2,0,1,8,2.87,2.87,1,7.17,38.74,0.0,64.06,0
CRI-000418,2025-01-03T20:42:00Z,semiconductor_fab,very_high,critical,inspection_drone,progress_scan,day,flat,clear,5,41,82,16,121,25.59,2.78,2,0,0,5,1.31,0.83,1,8.91,13.82,0.0,87.93,1
CRI-000419,2025-01-03T20:51:00Z,semiconductor_fab,very_high,critical,concrete_printing_robot,concrete_printing,day,confined,cloudy,4,74,75,105,203,163.12,49.59,4,0,0,11,1.22,0.91,1,5.98,30.47,0.0,73.38,1
CRI-000420,2025-01-03T21:00:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,mixed,clear,4,34,80,1887,276,277.8,59.95,2,0,0,0,7.13,4.58,1,3.57,14.2,0.0,85.8,1
CRI-000421,2025-01-03T21:09:00Z,airport_terminal,high,high,autonomous_excavator,precision_grading,day,flat,cloudy,3,54,85,3329,98,332.01,37.34,4,0,0,6,3.84,2.42,1,5.06,24.34,0.0,77.76,1
CRI-000422,2025-01-03T21:18:00Z,metro_tunnel,very_high,high,autonomous_excavator,bulk_excavation,night,mixed,clear,2,33,74,1587,94,233.55,53.31,1,0,0,6,4.55,2.66,1,6.75,26.42,0.0,75.68,1
CRI-000423,2025-01-03T21:27:00Z,hospital,high,critical,inspection_drone,progress_scan,day,flat,windy,3,62,92,2,113,20.11,0.77,1,0,0,6,3.49,2.44,1,1.55,22.64,0.0,79.46,1
CRI-000424,2025-01-03T21:36:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,day,mixed,clear,5,60,81,478,321,25.51,21.04,2,0,0,0,2.3,1.6,1,4.17,7.42,0.0,92.58,1
CRI-000425,2025-01-03T21:45:00Z,hospital,high,critical,material_transport_rover,material_transport,day,flat,clear,5,97,80,1077,293,276.23,24.44,2,0,0,10,2.38,2.23,1,5.69,9.44,0.0,94.06,1
CRI-000426,2025-01-03T21:54:00Z,long_span_bridge,very_high,critical,concrete_printing_robot,concrete_printing,day,flat,high_heat,5,82,95,232,168,41.59,36.43,4,0,0,4,6.97,7.22,0,8.32,15.27,137887.99,86.13,0
CRI-000427,2025-01-03T22:03:00Z,data_center,high,critical,inspection_drone,progress_scan,day,mixed,cloudy,3,18,75,1,282,71.93,8.4,1,0,0,0,3.58,2.73,1,5.09,24.66,0.0,75.34,1
CRI-000428,2025-01-03T22:12:00Z,data_center,high,critical,autonomous_excavator,bulk_excavation,day,flat,cold,5,24,90,1660,293,132.76,170.26,7,0,0,0,3.9,4.8,0,7.25,34.22,29030.26,65.78,0
CRI-000429,2025-01-03T22:21:00Z,long_span_bridge,very_high,critical,bricklaying_robot,masonry,day,flat,cold,3,53,75,416,318,10.73,31.15,2,0,0,4,4.91,4.95,0,7.18,18.55,38122.82,82.85,0
CRI-000430,2025-01-03T22:30:00Z,semiconductor_fab,very_high,critical,inspection_drone,progress_scan,day,mixed,clear,3,79,72,6,116,86.21,4.41,1,0,0,3,1.36,1.02,1,10.36,13.06,0.0,87.99,1
CRI-000431,2025-01-03T22:39:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,day,flat,cloudy,4,35,93,202,213,90.68,27.57,2,0,0,1,2.04,2.31,0,6.51,14.24,104674.13,86.11,0
CRI-000432,2025-01-03T22:48:00Z,hospital,high,critical,autonomous_excavator,bulk_excavation,night,sloped,cloudy,2,35,85,1468,177,202.82,64.95,3,0,0,0,2.11,2.18,0,5.54,35.07,35738.97,64.93,0
CRI-000433,2025-01-03T22:57:00Z,hospital,high,critical,concrete_printing_robot,concrete_printing,day,flat,clear,3,63,90,493,77,106.31,22.96,2,0,1,38,2.45,2.99,0,2.84,30.56,45072.31,82.74,0
CRI-000434,2025-01-03T23:06:00Z,data_center,high,critical,autonomous_excavator,bulk_excavation,day,mixed,clear,4,37,98,1975,198,379.51,82.66,2,0,0,0,3.5,2.83,1,6.69,8.2,0.0,91.8,1
CRI-000435,2025-01-03T23:15:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,mixed,clear,4,79,96,1390,94,87.13,24.97,4,0,0,6,3.91,3.2,1,8.39,18.27,0.0,83.83,1
CRI-000436,2025-01-03T23:24:00Z,semiconductor_fab,very_high,critical,material_transport_rover,material_transport,day,mixed,clear,3,86,96,1977,289,233.36,60.09,2,0,1,13,2.5,2.61,0,11.95,22.9,123988.62,81.65,0
CRI-000437,2025-01-03T23:33:00Z,long_span_bridge,very_high,critical,autonomous_excavator,bulk_excavation,day,sloped,high_heat,4,35,79,3058,235,173.81,154.8,0,0,0,6,3.28,2.12,1,5.71,23.56,0.0,78.54,1
CRI-000438,2025-01-03T23:42:00Z,semiconductor_fab,very_high,critical,material_transport_rover,material_transport,day,sloped,windy,5,21,74,565,26,230.75,6.0,2,0,0,5,1.3,0.88,1,9.29,28.15,0.0,73.6,1
CRI-000439,2025-01-03T23:51:00Z,semiconductor_fab,very_high,critical,material_transport_rover,material_transport,day,confined,clear,2,40,86,1985,252,226.25,58.97,3,0,0,8,2.84,2.56,1,4.41,24.04,0.0,78.76,1
CRI-000440,2025-01-04T00:00:00Z,long_span_bridge,very_high,critical,rebar_tying_robot,rebar_tying,day,flat,clear,5,89,89,134,264,14.14,15.36,4,0,0,0,7.14,4.75,1,4.16,17.72,0.0,82.28,1
CRI-000441,2025-01-04T00:09:00Z,airport_terminal,high,high,bricklaying_robot,masonry,day,flat,clear,3,19,94,183,346,39.52,18.74,3,0,0,0,3.26,3.09,1,4.01,27.37,0.0,72.63,1
CRI-000442,2025-01-04T00:18:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,day,flat,cold,3,63,74,288,277,10.54,28.62,2,0,0,0,1.3,1.25,1,10.67,21.89,0.0,78.11,1
CRI-000443,2025-01-04T00:27:00Z,hospital,high,critical,material_transport_rover,material_transport,day,flat,cold,4,36,94,2304,284,357.68,54.44,1,0,0,0,3.05,3.32,0,2.6,11.39,41865.5,88.61,0
CRI-000444,2025-01-04T00:36:00Z,data_center,high,critical,material_transport_rover,material_transport,night,mixed,clear,5,90,90,311,93,289.9,12.49,3,0,0,2,4.6,5.1,0,4.46,20.57,28696.19,80.13,0
CRI-000445,2025-01-04T00:45:00Z,data_center,high,critical,inspection_drone,progress_scan,day,mixed,clear,3,78,78,5,83,136.46,1.83,3,0,0,0,3.09,2.32,1,5.92,18.83,0.0,81.17,1
CRI-000446,2025-01-04T00:54:00Z,airport_terminal,high,high,bricklaying_robot,masonry,day,mixed,clear,5,23,89,484,145,31.49,11.88,3,0,0,2,3.46,2.16,1,6.15,22.09,0.0,78.61,1
CRI-000447,2025-01-04T01:03:00Z,airport_terminal,high,high,bricklaying_robot,masonry,day,sloped,cloudy,2,41,93,283,241,13.98,14.9,5,0,0,14,3.95,4.93,0,3.96,35.99,10193.97,68.91,0
CRI-000448,2025-01-04T01:12:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,day,flat,windy,4,66,71,540,262,65.95,39.0,4,0,0,0,2.07,2.24,0,2.64,24.62,16126.65,75.38,0
CRI-000449,2025-01-04T01:21:00Z,data_center,high,critical,material_transport_rover,material_transport,day,mixed,high_heat,3,24,72,1466,104,119.58,26.58,4,0,0,0,3.44,3.18,1,4.34,28.89,0.0,71.11,0
CRI-000450,2025-01-04T01:30:00Z,metro_tunnel,very_high,high,inspection_drone,qa_inspection,day,mixed,clear,3,58,70,5,275,123.04,2.47,3,0,1,20,9.82,8.19,1,5.38,22.31,0.0,84.69,1
CRI-000451,2025-01-04T01:39:00Z,hospital,high,critical,inspection_drone,qa_inspection,night,flat,clear,4,39,89,7,315,134.39,5.66,1,0,0,7,2.73,2.08,1,1.69,17.96,0.0,84.49,1
CRI-000452,2025-01-04T01:48:00Z,hospital,high,critical,bricklaying_robot,masonry,day,confined,heavy_rain,3,40,84,384,103,26.0,6.84,2,0,0,4,3.69,3.81,0,4.41,29.57,65510.37,71.83,0
CRI-000453,2025-01-04T01:57:00Z,long_span_bridge,very_high,critical,autonomous_excavator,bulk_excavation,day,flat,windy,3,97,99,2861,317,356.91,186.82,0,0,0,0,7.26,5.07,1,3.47,10.19,0.0,89.81,1
CRI-000454,2025-01-04T02:06:00Z,semiconductor_fab,very_high,critical,concrete_printing_robot,concrete_printing,day,sloped,high_heat,3,65,95,370,177,156.58,46.15,3,0,0,8,1.83,1.32,1,3.14,31.22,0.0,71.58,0
CRI-000455,2025-01-04T02:15:00Z,metro_tunnel,very_high,high,material_transport_rover,material_transport,night,confined,clear,3,68,76,461,315,188.73,80.34,1,0,0,0,6.34,6.72,0,3.19,25.12,40354.69,74.88,0
CRI-000456,2025-01-04T02:24:00Z,data_center,high,critical,autonomous_excavator,precision_grading,day,flat,heavy_rain,4,59,76,847,341,345.26,124.92,3,0,0,3,3.85,3.58,1,1.66,26.04,0.0,75.01,1
CRI-000457,2025-01-04T02:33:00Z,airport_terminal,high,high,bricklaying_robot,masonry,night,flat,clear,4,49,93,474,153,30.07,8.75,3,0,0,0,5.8,5.74,1,1.8,18.47,0.0,81.53,1
CRI-000458,2025-01-04T02:42:00Z,data_center,high,critical,bricklaying_robot,masonry,day,mixed,high_heat,3,44,82,291,57,24.03,4.99,5,0,0,10,2.63,2.22,1,4.43,34.45,0.0,69.05,0
CRI-000459,2025-01-04T02:51:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,flat,clear,5,94,87,1292,82,117.85,6.61,4,0,0,3,3.12,2.83,1,3.48,17.8,0.0,83.25,1
CRI-000460,2025-01-04T03:00:00Z,data_center,high,critical,material_transport_rover,material_transport,day,confined,clear,3,88,90,2280,243,213.8,36.85,2,0,0,14,2.58,1.73,1,3.33,25.86,0.0,79.04,1
CRI-000461,2025-01-04T03:09:00Z,metro_tunnel,very_high,high,bricklaying_robot,masonry,night,mixed,light_rain,5,72,89,398,75,28.26,5.29,2,0,1,0,7.4,6.01,1,3.25,24.8,0.0,75.2,1
CRI-000462,2025-01-04T03:18:00Z,hospital,high,critical,bricklaying_robot,masonry,day,sloped,clear,3,41,81,270,210,12.08,12.72,2,0,0,7,2.02,2.08,0,4.12,24.06,22617.69,78.39,0
CRI-000463,2025-01-04T03:27:00Z,data_center,high,critical,bricklaying_robot,masonry,day,flat,cloudy,4,27,88,467,242,18.12,14.78,4,0,0,0,2.59,2.88,0,4.24,28.78,19364.49,71.22,0
CRI-000464,2025-01-04T03:36:00Z,semiconductor_fab,very_high,critical,concrete_printing_robot,concrete_printing,day,mixed,windy,5,18,99,512,38,164.9,10.8,2,0,1,9,1.08,1.08,1,10.22,19.74,0.0,83.41,1
CRI-000465,2025-01-04T03:45:00Z,metro_tunnel,very_high,high,concrete_printing_robot,concrete_printing,day,mixed,cloudy,3,76,85,224,211,170.97,27.01,5,0,0,0,5.34,6.02,0,8.46,21.88,45642.71,78.12,0
CRI-000466,2025-01-04T03:54:00Z,data_center,high,critical,material_transport_rover,material_transport,day,flat,heavy_rain,4,24,78,446,175,82.51,24.17,3,0,0,1,3.84,4.3,0,2.4,34.8,9346.39,65.55,0
CRI-000467,2025-01-04T04:03:00Z,metro_tunnel,very_high,high,inspection_drone,progress_scan,day,mixed,windy,3,79,91,25,267,43.23,3.8,1,0,0,3,5.78,3.51,1,6.95,16.63,0.0,84.42,1
CRI-000468,2025-01-04T04:12:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,day,mixed,clear,3,80,73,640,283,159.48,71.91,1,0,0,13,2.94,2.55,1,7.44,20.78,0.0,83.77,1
CRI-000469,2025-01-04T04:21:00Z,long_span_bridge,very_high,critical,inspection_drone,qa_inspection,day,flat,light_rain,3,57,100,5,256,124.52,7.96,4,0,1,0,4.2,4.94,0,8.13,25.03,48647.33,74.97,0
CRI-000470,2025-01-04T04:30:00Z,long_span_bridge,very_high,critical,autonomous_excavator,precision_grading,day,mixed,cloudy,4,24,84,3456,215,332.9,103.87,2,0,0,6,4.47,3.72,1,6.7,23.5,0.0,78.6,1
CRI-000471,2025-01-04T04:39:00Z,airport_terminal,high,high,autonomous_excavator,bulk_excavation,night,mixed,clear,3,86,73,3665,227,222.37,78.06,2,0,0,17,5.2,6.06,0,5.76,28.32,36402.56,77.63,0
CRI-000472,2025-01-04T04:48:00Z,hospital,high,critical,material_transport_rover,material_transport,day,mixed,clear,3,57,97,1540,55,109.99,7.63,3,0,0,0,2.91,3.56,0,1.11,12.03,16892.94,87.97,0
CRI-000473,2025-01-04T04:57:00Z,data_center,high,critical,autonomous_excavator,precision_grading,day,mixed,cold,3,32,71,1990,136,265.71,50.66,3,0,0,0,2.44,1.5,1,4.44,20.19,0.0,79.81,1
CRI-000474,2025-01-04T05:06:00Z,semiconductor_fab,very_high,critical,concrete_printing_robot,concrete_printing,day,flat,clear,4,84,94,595,77,74.14,16.01,1,0,0,0,2.28,1.49,1,11.95,9.79,0.0,90.21,1
CRI-000475,2025-01-04T05:15:00Z,hospital,high,critical,material_transport_rover,material_transport,night,flat,clear,5,99,73,2481,250,356.2,60.73,5,0,0,0,2.35,2.79,0,4.24,17.49,26049.32,82.51,0
CRI-000476,2025-01-04T05:24:00Z,data_center,high,critical,inspection_drone,progress_scan,day,sloped,heavy_rain,4,62,79,22,95,73.29,0.97,3,0,0,3,4.9,4.83,1,3.37,29.45,0.0,71.6,0
CRI-000477,2025-01-04T05:33:00Z,data_center,high,critical,bricklaying_robot,masonry,day,flat,clear,4,18,71,225,277,30.29,27.69,2,0,0,9,2.47,1.51,1,2.78,22.18,0.0,80.97,1
CRI-000478,2025-01-04T05:42:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,day,flat,clear,3,30,98,418,108,116.77,25.75,2,0,0,8,2.97,2.84,1,2.38,16.31,0.0,86.49,1
CRI-000479,2025-01-04T05:51:00Z,data_center,high,critical,inspection_drone,progress_scan,day,sloped,cloudy,3,35,86,22,203,73.55,4.05,1,1,0,5,3.26,2.73,1,7.72,31.16,0.0,80.59,0
CRI-000480,2025-01-04T06:00:00Z,airport_terminal,high,high,bricklaying_robot,masonry,day,mixed,windy,5,55,71,286,23,23.2,2.29,2,0,0,0,4.55,5.18,0,6.92,17.14,75532.46,82.86,0
CRI-000481,2025-01-04T06:09:00Z,metro_tunnel,very_high,high,inspection_drone,progress_scan,night,flat,light_rain,4,83,93,17,93,85.26,3.61,2,0,0,0,4.82,5.67,0,6.71,19.83,107681.87,80.17,0
CRI-000482,2025-01-04T06:18:00Z,metro_tunnel,very_high,high,inspection_drone,qa_inspection,day,mixed,clear,2,30,77,17,247,63.84,9.24,3,0,0,10,5.8,5.15,1,8.36,27.16,0.0,76.34,1
CRI-000483,2025-01-04T06:27:00Z,hospital,high,critical,material_transport_rover,material_transport,day,flat,cloudy,5,48,75,1070,263,204.14,34.32,0,0,0,2,2.2,2.12,1,3.12,4.0,0.0,96.7,1
CRI-000484,2025-01-04T06:36:00Z,metro_tunnel,very_high,high,rebar_tying_robot,rebar_tying,day,flat,clear,4,22,90,128,41,29.61,1.78,1,0,1,0,4.84,5.65,0,3.19,17.49,47579.91,82.51,0
CRI-000485,2025-01-04T06:45:00Z,data_center,high,critical,material_transport_rover,material_transport,day,flat,cloudy,4,90,80,823,162,295.49,32.59,0,0,0,6,4.77,2.85,1,7.76,10.35,0.0,91.75,1
CRI-000486,2025-01-04T06:54:00Z,airport_terminal,high,high,inspection_drone,progress_scan,day,confined,clear,3,97,96,24,101,43.96,2.86,2,0,0,4,4.5,4.61,0,5.68,15.64,79145.54,85.76,0
CRI-000487,2025-01-04T07:03:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,day,flat,light_rain,4,32,71,110,330,22.41,8.75,3,0,0,0,2.52,1.58,1,5.64,20.59,0.0,79.41,1
CRI-000488,2025-01-04T07:12:00Z,hospital,high,critical,material_transport_rover,material_transport,night,flat,clear,4,42,72,644,124,69.97,12.64,1,0,0,0,2.01,2.2,0,2.87,13.86,46970.86,86.14,0
CRI-000489,2025-01-04T07:21:00Z,airport_terminal,high,high,inspection_drone,progress_scan,day,sloped,clear,4,63,89,3,244,68.44,4.43,5,0,0,0,3.21,1.94,1,1.88,26.12,0.0,73.88,1
CRI-000490,2025-01-04T07:30:00Z,semiconductor_fab,very_high,critical,rebar_tying_robot,rebar_tying,day,mixed,high_heat,2,38,100,76,285,30.23,14.49,2,0,0,11,1.8,1.06,1,7.24,22.29,0.0,81.56,1
CRI-000491,2025-01-04T07:39:00Z,data_center,high,critical,bricklaying_robot,masonry,day,sloped,clear,2,88,96,419,51,15.25,2.02,2,0,0,0,4.84,5.73,0,1.73,16.87,28110.11,83.13,0
CRI-000492,2025-01-04T07:48:00Z,hospital,high,critical,inspection_drone,qa_inspection,day,flat,high_heat,4,31,71,12,240,74.7,7.76,1,0,1,8,3.75,2.66,1,5.3,21.03,0.0,81.77,1
CRI-000493,2025-01-04T07:57:00Z,semiconductor_fab,very_high,critical,material_transport_rover,material_transport,day,sloped,cloudy,4,73,92,2043,80,329.14,21.07,2,0,1,11,1.74,1.19,1,5.09,20.85,0.0,83.0,1
